"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Burelle, Julie Sara Veronique","TDHT 10 - Introduction to Play Analysis (A)","FA18","16","5","60.0%","100.0%","3.30","B (3.00)","N/A"
"Tregar, Kristen Lauren","TDHT 101 - Topics: Lit & Theatre History (A)","FA18","24","13","100.0%","100.0%","8.81","B+ (3.54)","A- (3.83)"
"Woods, Wind Dell","TDHT 109 - African American Theatre (A)","FA18","51","18","88.2%","82.4%","4.50","B+ (3.50)","B+ (3.66)"
"White, Bryan Curtiss","TDHT 21 - Ancient and Medieval Theatre (A)","FA18","61","31","83.9%","100.0%","3.34","A- (3.74)","B+ (3.59)"
"Caligagan, Maria T.","TDMV 1 - Beginning Ballet (A)","FA18","33","21","100.0%","94.7%","1.55","A- (3.94)","A- (3.85)"
"Smith, Alison D","TDMV 110 - Intermediate Ballet (B)","FA18","15","10","100.0%","100.0%","1.90","A (4.00)","N/A"
"Rincon, Patricia A.","TDMV 120 - Intermediate Contemp Dance (A)","FA18","16","4","75.0%","75.0%","5.50","A (4.00)","N/A"
"Wilson, Terry A.","TDMV 120 - Intermediate Contemp Dance (B)","FA18","21","11","100.0%","100.0%","2.32","A- (3.91)","A- (3.74)"
"Geiger, Eric","TDMV 123 - Contact Improvisation (A)","FA18","31","9","100.0%","100.0%","0.50","A (4.00)","A- (3.97)"
"Jun, Grace Shin Hae","TDMV 138 - Beginning Hip Hop (A)","FA18","39","14","100.0%","100.0%","2.96","A (4.00)","A (4.00)"
"Caligagan, Tony","TDMV 142 - Latin Dance of the World (A)","FA18","43","21","100.0%","100.0%","3.00","A- (3.89)","A- (3.84)"
"Valero, Oscar","TDMV 142 - Latin Dance of the World (B)","FA18","37","12","90.9%","90.9%","2.50","A- (3.73)","A- (3.89)"
"Foster-King, Sandra","TDMV 143 - West African Dance (A)","FA18","44","39","100.0%","100.0%","2.04","A- (3.97)","A (4.00)"
"Caligagan, Tony","TDMV 146 - Intermediate Latin Dance (B)","FA18","14","6","83.3%","83.3%","3.17","A- (3.83)","N/A"
"Jun, Grace Shin Hae","TDMV 148 - Intermediate Hip Hop (A)","FA18","23","9","100.0%","100.0%","1.25","A- (3.88)","A- (3.94)"
"Geiger, Eric","TDMV 2 - Beginning Contemporary Dance (A)","FA18","23","20","100.0%","100.0%","1.10","A- (3.94)","A- (3.81)"
"Sammartano, Tonnie","TDMV 2 - Beginning Contemporary Dance (B)","FA18","31","15","100.0%","92.9%","2.07","A- (3.85)","A- (3.94)"
"Snaith, Yolande","TDMV 2 - Beginning Contemporary Dance (C)","FA18","21","14","100.0%","85.7%","1.07","A (4.00)","A- (3.95)"
"Rincon, Patricia A.","TDMV 2 - Beginning Contemporary Dance (D)","FA18","29","13","100.0%","100.0%","1.33","A (4.00)","B+ (3.69)"
"Rincon, Alicia","TDMV 3 - Beginning Jazz (A)","FA18","28","14","91.7%","91.7%","1.33","A- (3.82)","A (4.00)"
"Arcidiacono, Kristin","TDMV 3 - Beginning Jazz (B)","FA18","23","5","100.0%","100.0%","1.30","A- (3.80)","B+ (3.65)"
"Guirguis, Mark C","TDPR 6 - Theatre Practicum (A)","FA18","30","17","69.2%","100.0%","7.88","A (4.00)","A- (3.74)"
"Padilla, Liliana Camille","TDPW 1 - Introduction to Playwriting (A)","FA18","14","7","100.0%","83.3%","4.17","A (4.00)","N/A"
"Padilla, Liliana Camille","TDPW 1 - Introduction to Playwriting (D)","FA18","13","5","100.0%","100.0%","5.30","A (4.00)","N/A"
"Padilla, Liliana Camille","TDPW 1 - Introduction to Playwriting (E)","FA18","14","7","100.0%","100.0%","3.36","A- (3.86)","N/A"
"Padilla, Liliana Camille","TDPW 1 - Introduction to Playwriting (F)","FA18","15","8","100.0%","100.0%","5.50","A (4.00)","N/A"
"Padilla, Liliana Camille","TDPW 1 - Introduction to Playwriting (G)","FA18","15","8","87.5%","87.5%","3.75","B+ (3.50)","N/A"
"Wilson, Terry A.","TDTR 10 - Introduction to Dance (A)","FA18","26","13","100.0%","100.0%","3.12","A- (3.73)","B+ (3.62)"
"Smith, Alison D","TDTR 15 - Dance Movement and Analysis (A)","FA18","17","12","91.7%","100.0%","4.00","B+ (3.67)","N/A"
"Stokes, Cynthia Sue","TDAC 1 - Introduction to Acting (A)","S218","21","19","100.0%","100.0%","3.66","A- (3.95)","A- (3.97)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (B)","S218","18","3","100.0%","100.0%","3.17","A (4.00)","N/A"
"Schwartz, Michael","TDAC 1 - Introduction to Acting (C)","S218","15","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (D)","S218","18","5","100.0%","100.0%","4.90","A (4.00)","N/A"
"Guirguis, Mark C","TDDE 1 - Intro/Design for the Theatre (A)","S218","14","5","100.0%","100.0%","2.50","A- (3.80)","N/A"
"Reimer, Jonathan Charles","TDGE 1 - Introduction to Theatre (A)","S218","156","90","97.7%","98.8%","3.32","B+ (3.66)","A- (3.81)"
"Dallas, Deleon Demetrius","TDGE 11 - Great Performances on Film (A)","S218","50","22","100.0%","100.0%","1.80","A (4.00)","A- (3.96)"
"Fulton, Julia","TDGE 11 - Great Performances on Film (A)","S218","50","22","100.0%","81.3%","1.80","A (4.00)","N/A"
"Havis, Allan","TDGE 11 - Great Performances on Film (A)","S218","48","22","100.0%","93.3%","1.80","A (4.00)","N/A"
"Fulton, Julia","TDGE 124 - Cult Films: Weirdly Dramatic (A)","S218","47","16","100.0%","100.0%","2.77","A- (3.79)","B+ (3.53)"
"Havis, Allan","TDGE 124 - Cult Films: Weirdly Dramatic (A)","S218","43","16","100.0%","92.9%","2.77","A- (3.79)","N/A"
"Stokes, Cynthia Sue","TDGE 25 - Public Speaking (A)","S218","16","9","100.0%","100.0%","5.25","A (4.00)","N/A"
"Harting, Carla Kelso","TDGE 25 - Public Speaking (B)","S218","18","8","100.0%","100.0%","6.25","B+ (3.63)","N/A"
"Walsh, Kim C.","TDGE 25 - Public Speaking (C)","S218","16","7","100.0%","83.3%","3.83","A (4.00)","N/A"
"Hidalgo, Melissa Martha","TDHT 110 - Chicano Dramatic Literature (A)","S218","16","5","80.0%","80.0%","4.10","B+ (3.60)","N/A"
"Weinberg, Sadie","TDMV 1 - Beginning Ballet (A)","S218","29","10","100.0%","100.0%","2.10","A- (3.90)","A- (3.92)"
"Arcidiacono, Kristin","TDMV 1 - Beginning Ballet (B)","S218","31","10","90.0%","90.0%","2.50","A (4.00)","A (4.00)"
"Sammartano, Tonnie","TDMV 2 - Beginning Contemporary Dance (A)","S218","22","6","100.0%","100.0%","0.83","A- (3.80)","A- (3.80)"
"Sammartano, Tonnie","TDMV 2 - Beginning Contemporary Dance (B)","S218","25","5","100.0%","100.0%","0.90","A (4.00)","A- (3.80)"
"Arcidiacono, Kristin","TDMV 3 - Beginning Jazz (A)","S218","25","13","100.0%","100.0%","1.50","A- (3.80)","A- (3.93)"
"Stokes, Cynthia Sue","TDAC 1 - Introduction to Acting (A)","S118","20","19","100.0%","100.0%","3.34","A- (3.94)","A (4.00)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (C)","S118","18","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Salovey, Todd","TDAC 107 - Improvisation for the Theatre (A)","S118","17","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Salovey, Todd","TDGE 1 - Introduction to Theatre (A)","S118","48","12","100.0%","90.9%","3.95","A (4.00)","B+ (3.64)"
"Havis, Allan","TDGE 10 - Theatre and Film (A)","S118","31","11","90.9%","100.0%","1.95","B+ (3.30)","B (3.18)"
"Havis, Allan","TDGE 11 - Great Performances on Film (B)","S118","35","17","100.0%","100.0%","1.75","B+ (3.64)","B+ (3.68)"
"White, Bryan Curtiss","TDGE 11 - Great Performances on Film (C)","S118","44","16","100.0%","100.0%","4.38","A- (3.85)","B+ (3.51)"
"Fulton, Julia","TDGE 124 - Cult Films: Weirdly Dramatic (A)","S118","64","32","100.0%","100.0%","2.50","A- (3.89)","B+ (3.48)"
"Meyer, Ursula","TDGE 125 - Topics in Theatre and Film (A)","S118","17","6","100.0%","100.0%","4.83","A (4.00)","N/A"
"Stokes, Cynthia Sue","TDGE 25 - Public Speaking (A)","S118","10","10","100.0%","100.0%","4.70","B+ (3.50)","N/A"
"Hale, Debra","TDGE 25 - Public Speaking (B)","S118","18","9","100.0%","100.0%","2.94","A (4.00)","N/A"
"Reimer, Jonathan Charles","TDGE 5 - A Glimpse into Acting (A)","S118","23","19","100.0%","100.0%","3.94","A- (3.93)","A- (3.92)"
"Weinberg, Sadie","TDMV 1 - Beginning Ballet (A)","S118","27","5","100.0%","100.0%","1.70","A (4.00)","A- (3.98)"
"Arcidiacono, Kristin","TDMV 1 - Beginning Ballet (B)","S118","30","10","90.0%","90.0%","3.10","A- (3.90)","A (4.00)"
"Arcidiacono, Kristin","TDMV 11 - Theatrical Tap (A)","S118","30","15","92.3%","100.0%","1.21","A (4.00)","A- (3.88)"
"Caligagan, Tony","TDMV 142 - Latin Dance of the World (A)","S118","35","10","100.0%","100.0%","5.61","A- (3.89)","A- (3.96)"
"Caligagan, Maria T.","TDMV 142 - Latin Dance of the World (B)","S118","39","9","100.0%","100.0%","5.00","A- (3.88)","A- (3.98)"
"Sammartano, Tonnie","TDMV 2 - Beginning Contemporary Dance (A)","S118","37","5","100.0%","100.0%","1.50","A (4.00)","A- (3.92)"
"Rincon, Alicia","TDMV 3 - Beginning Jazz (A)","S118","34","11","100.0%","100.0%","1.77","A (4.00)","A- (3.91)"
"Rincon, Alicia","TDMV 3 - Beginning Jazz (B)","S118","31","6","100.0%","100.0%","2.00","A (4.00)","A- (3.91)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (A)","SP18","19","11","100.0%","100.0%","4.50","A (4.00)","N/A"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (B)","SP18","22","12","100.0%","90.0%","2.90","A- (3.90)","A- (3.79)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (C)","SP18","21","4","100.0%","100.0%","5.83","A (4.00)","A- (3.79)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (D)","SP18","20","17","100.0%","100.0%","3.32","A- (3.85)","A- (3.79)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (E)","SP18","20","5","100.0%","100.0%","5.50","A (4.00)","A- (3.79)"
"Harting, Carla Kelso","TDAC 1 - Introduction to Acting (F)","SP18","20","9","100.0%","100.0%","3.39","A- (3.89)","A- (3.79)"
"Robichaux, Natalie Griffith","TDAC 101 - Acting I (A)","SP18","16","14","92.9%","100.0%","3.93","A (4.00)","N/A"
"Harting, Carla Kelso","TDAC 101 - Acting I (B)","SP18","20","12","100.0%","100.0%","3.67","A (4.00)","B+ (3.51)"
"Salovey, Todd","TDAC 102 - Acting II (A)","SP18","21","9","100.0%","100.0%","6.06","A- (3.78)","A- (3.88)"
"Walsh, Kim C.","TDAC 102 - Acting II (B)","SP18","20","4","100.0%","100.0%","4.00","A (4.00)","A- (3.93)"
"Vickerman, Linda Joanne","TDAC 109 - Singing for Actors (A)","SP18","15","5","100.0%","100.0%","4.90","A (4.00)","N/A"
"Osmanski, Joy K","TDAC 110 - Acting for the Camera (A)","SP18","19","6","100.0%","100.0%","3.17","B+ (3.67)","N/A"
"Meyer, Ursula","TDAC 111 - Freeing The Voice (A)","SP18","22","7","100.0%","100.0%","5.36","A- (3.86)","A- (3.89)"
"Guirguis, Mark C","TDDE 101 - Theatre Process-Scenic Design (A)","SP18","17","6","100.0%","100.0%","5.17","A (4.00)","N/A"
"Benzoni, Elisa","TDDE 111 - Theatre Process - Costumes (A)","SP18","19","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Geiger, Eric","TDDM 101 - Dance Making 2 (A)","SP18","18","6","100.0%","100.0%","0.50","A (4.00)","N/A"
"Means, Charles E.","TDDR 101 - Stage Management (A)","SP18","30","15","100.0%","100.0%","3.93","A- (3.93)","A- (3.76)"
"Stalling, Vanessa","TDDR 111 - Directing - Acting Process (A)","SP18","19","17","94.1%","100.0%","4.74","A- (3.82)","N/A"
"Salovey, Todd","TDGE 100 - Creating the Role of ""Leader"" (A)","SP18","43","20","100.0%","95.0%","2.20","A- (3.89)","A- (3.91)"
"McCleary, Keith Long","TDGE 11 - Great Performances on Film (A)","SP18","184","169","92.9%","94.6%","3.04","B+ (3.63)","B+ (3.46)"
"Reimer, Jonathan Charles","TDGE 11 - Great Performances on Film (B)","SP18","175","79","98.7%","98.6%","1.92","A- (3.81)","B+ (3.63)"
"Raphaeli, Karen Adee","TDGE 11 - Great Performances on Film (C)","SP18","169","90","75.9%","67.8%","3.20","B+ (3.45)","B+ (3.35)"
"Havis, Allan","TDGE 124 - Cult Films: Weirdly Dramatic (A)","SP18","194","74","94.4%","97.2%","2.08","A- (3.79)","B+ (3.60)"
"Brill, Robert L.","TDGE 133 - Visual Ideas (A)","SP18","15","4","100.0%","100.0%","5.83","A (4.00)","N/A"
"Meyer, Ursula","TDGE 192 - Senior Sem. in Theatre & Dance (A)","SP18","12","4","100.0%","100.0%","5.83","B (3.00)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (A)","SP18","18","14","100.0%","100.0%","2.68","A- (3.90)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (B)","SP18","20","10","100.0%","100.0%","3.50","A- (3.71)","A- (3.86)"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (C)","SP18","17","9","100.0%","100.0%","3.83","A (4.00)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (D)","SP18","20","11","100.0%","100.0%","4.90","A- (3.78)","A- (3.86)"
"Rincon, Patricia A.","TDGE 87 - Freshman Seminar (A)","SP18","13","7","100.0%","100.0%","0.83","A (4.00)","N/A"
"Oates, Charles Bruce","TDGE 87 - Freshman Seminar (B)","SP18","11","3","100.0%","100.0%","1.17","A (4.00)","N/A"
"Burelle, Julie Sara Veronique","TDHT 10 - Introduction to Play Analysis (A)","SP18","15","10","66.7%","88.9%","2.94","B+ (3.50)","N/A"
"Burelle, Julie Sara Veronique","TDHT 10 - Introduction to Play Analysis (B)","SP18","15","12","77.8%","88.9%","5.17","B+ (3.33)","N/A"
"George, Nadine","TDHT 101 - Topics: Lit & Theatre History (A)","SP18","25","7","100.0%","100.0%","3.70","A (4.00)","B+ (3.64)"
"George, Nadine","TDHT 107 - American Theatre (A)","SP18","26","4","100.0%","100.0%","4.50","A (4.00)","B+ (3.33)"
"Burelle, Julie Sara Veronique","TDHT 23 - Twentieth-Century Theatre (A)","SP18","58","33","96.8%","100.0%","4.13","B+ (3.56)","B+ (3.42)"
"Weinberg, Sadie","TDMV 1 - Beginning Ballet (A)","SP18","26","10","100.0%","100.0%","2.28","A (4.00)","A- (3.98)"
"Glabe, Heather G.","TDMV 1 - Beginning Ballet (B)","SP18","26","7","100.0%","100.0%","1.64","A- (3.71)","A- (3.84)"
"Arcidiacono, Kristin","TDMV 11 - Theatrical Tap (B)","SP18","29","15","100.0%","100.0%","2.37","A (4.00)","A- (3.92)"
"Smith, Alison D","TDMV 110 - Intermediate Ballet (A)","SP18","16","11","100.0%","100.0%","0.90","A- (3.82)","N/A"
"Glabe, Heather G.","TDMV 110 - Intermediate Ballet (B)","SP18","21","10","100.0%","100.0%","1.90","A- (3.88)","A- (3.81)"
"Smith, Alison D","TDMV 120 - Intermediate Contemp Dance (A)","SP18","19","9","100.0%","100.0%","0.94","A (4.00)","N/A"
"Rincon, Patricia A.","TDMV 120 - Intermediate Contemp Dance (B)","SP18","21","9","100.0%","87.5%","1.50","A (4.00)","A- (3.95)"
"Rincon, Alicia","TDMV 130 - Intermediate Jazz (A)","SP18","24","7","100.0%","100.0%","1.17","A (4.00)","A- (3.96)"
"Devaguptapu, Divya","TDMV 140 - Dances Of The World (A)","SP18","46","17","94.1%","94.1%","2.15","A (4.00)","A- (3.99)"
"Caligagan, Tony","TDMV 142 - Latin Dance of the World (A)","SP18","36","12","100.0%","100.0%","3.50","A- (3.91)","A- (3.98)"
"Caligagan, Maria T.","TDMV 142 - Latin Dance of the World (B)","SP18","38","18","100.0%","94.4%","4.06","A- (3.94)","A- (3.96)"
"Caligagan, Maria T.","TDMV 142 - Latin Dance of the World (C)","SP18","37","10","100.0%","100.0%","4.10","A- (3.86)","A- (3.96)"
"Foster-King, Sandra","TDMV 143 - West African Dance (A)","SP18","44","7","100.0%","60.0%","4.50","A (4.00)","A- (3.73)"
"Caligagan, Tony","TDMV 146 - Intermediate Latin Dance (A)","SP18","38","10","87.5%","87.5%","2.50","A- (3.86)","A- (3.98)"
"Jun, Grace Shin Hae","TDMV 148 - Intermediate Hip Hop (A)","SP18","40","10","77.8%","77.8%","2.50","B+ (3.60)","A- (3.87)"
"Sammartano, Tonnie","TDMV 2 - Beginning Contemporary Dance (A)","SP18","29","8","100.0%","100.0%","2.00","A (4.00)","A- (3.91)"
"Geiger, Eric","TDMV 2 - Beginning Contemporary Dance (B)","SP18","23","11","100.0%","100.0%","0.70","A (4.00)","A- (3.88)"
"Rincon, Patricia A.","TDMV 2 - Beginning Contemporary Dance (C)","SP18","31","17","93.3%","85.7%","2.10","A- (3.93)","A- (3.96)"
"Snaith, Yolande","TDMV 20 - Movement Lab (A)","SP18","21","5","75.0%","75.0%","2.00","A (4.00)","A (4.00)"
"Rincon, Alicia","TDMV 3 - Beginning Jazz (A)","SP18","27","13","100.0%","100.0%","2.65","A- (3.92)","A- (3.96)"
"Snaith, Yolande","TDPF 162 - Studies/Perform-Spring Product (A)","SP18","14","4","100.0%","100.0%","6.50","A (4.00)","N/A"
"Guirguis, Mark C","TDPR 6 - Theatre Practicum (A)","SP18","38","12","90.0%","100.0%","2.50","A- (3.70)","A- (3.83)"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (A)","SP18","14","6","100.0%","75.0%","3.30","A (4.00)","N/A"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (B)","SP18","15","8","100.0%","100.0%","4.25","A (4.00)","N/A"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (C)","SP18","13","11","100.0%","100.0%","3.70","B+ (3.67)","N/A"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (D)","SP18","15","6","100.0%","100.0%","5.50","A (4.00)","N/A"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (E)","SP18","15","5","100.0%","100.0%","2.90","A (4.00)","N/A"
"Iizuka, Naomi Hisako","TDPW 1 - Introduction to Playwriting (F)","SP18","14","9","100.0%","100.0%","4.50","A (4.00)","N/A"
"Stein, Deborah Isobel","TDPW 102 - Advanced Playwriting (A)","SP18","19","9","100.0%","100.0%","5.61","A- (3.88)","N/A"
"Myers, David William","TDPW 104 - Screenwriting (A)","SP18","20","9","100.0%","100.0%","7.75","B+ (3.63)","B+ (3.36)"
"Wilson, Terry A.","TDTR 10 - Introduction to Dance (A)","SP18","50","20","94.7%","100.0%","3.03","A- (3.83)","A- (3.83)"
"Smith, Alison D","TDTR 20 - Dance On Film (A)","SP18","5","3","100.0%","100.0%","1.83","A (4.00)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (A)","WI18","19","13","100.0%","100.0%","5.05","B+ (3.58)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (B)","WI18","19","15","92.9%","92.9%","2.36","A- (3.93)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (C)","WI18","19","16","100.0%","100.0%","3.00","A- (3.86)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (D)","WI18","23","18","100.0%","100.0%","2.72","A- (3.88)","A- (3.73)"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (E)","WI18","20","8","100.0%","100.0%","2.25","A- (3.71)","A- (3.73)"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (F)","WI18","23","10","100.0%","100.0%","2.06","B+ (3.67)","A- (3.73)"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (G)","WI18","19","15","100.0%","100.0%","1.88","A- (3.92)","N/A"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (H)","WI18","20","19","100.0%","100.0%","2.50","A- (3.88)","A- (3.73)"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (I)","WI18","20","16","100.0%","100.0%","3.30","A (4.00)","A- (3.73)"
"Walsh, Kim C.","TDAC 1 - Introduction to Acting (J)","WI18","20","13","88.9%","77.8%","4.72","A- (3.90)","A- (3.73)"
"Salovey, Todd","TDAC 101 - Acting I (A)","WI18","21","12","100.0%","100.0%","4.83","A- (3.92)","A- (3.98)"
"Walsh, Kim C.","TDAC 101 - Acting I (B)","WI18","19","16","100.0%","100.0%","3.70","B+ (3.67)","N/A"
"Harting, Carla Kelso","TDAC 102 - Acting II (A)","WI18","22","13","100.0%","100.0%","4.04","A (4.00)","A- (3.81)"
"Rubinstein, Kim","TDAC 103B - Acting Intensive II (A)","WI18","22","7","100.0%","85.7%","5.64","A (4.00)","A- (3.80)"
"Harting, Carla Kelso","TDAC 108 - Advanced Topics (A)","WI18","16","5","66.7%","100.0%","5.17","A (4.00)","N/A"
"Robichaux, Natalie Griffith","TDAC 115 - Movement for Actors (A)","WI18","17","10","70.0%","77.8%","5.90","B+ (3.30)","N/A"
"Means, Charles E.","TDAC 122 - Ensemble: Undergrad Production (A)","WI18","13","3","100.0%","66.7%","14.50","A (4.00)","N/A"
"Guirguis, Mark C","TDDE 1 - Intro/Design for the Theatre (A)","WI18","72","26","92.0%","100.0%","5.78","B+ (3.67)","B+ (3.65)"
"Burrett, Alan","TDDE 121 - Theatre Process - Lighting (A)","WI18","14","8","100.0%","100.0%","6.50","A- (3.75)","N/A"
"Guirguis, Mark C","TDDE 130 - Assistant Designer (A)","WI18","6","4","100.0%","100.0%","0.50","A (4.00)","N/A"
"Cole, Melanie Chen","TDDE 141 - Theatre Process-Sound Design (A)","WI18","16","9","100.0%","100.0%","5.61","A- (3.89)","N/A"
"Petrovich, Victoria A.","TDDE 151 - Digital Video Design (A)","WI18","8","3","100.0%","100.0%","3.17","B+ (3.67)","N/A"
"Snaith, Yolande","TDDM 100 - Dance Making 1 (A)","WI18","15","8","71.4%","71.4%","4.25","A- (3.88)","N/A"
"Means, Charles E.","TDDR 101 - Stage Management (A)","WI18","31","20","94.7%","94.1%","2.90","B+ (3.58)","B (3.25)"
"Castro, Robert Jess","TDDR 111 - Directing - Acting Process (A)","WI18","18","7","83.3%","100.0%","4.17","A (4.00)","N/A"
"Salovey, Todd","TDGE 1 - Introduction to Theatre (A)","WI18","115","54","100.0%","100.0%","2.35","A- (3.81)","B+ (3.65)"
"Havis, Allan","TDGE 10 - Theatre and Film (A)","WI18","137","75","91.4%","91.3%","1.57","B+ (3.65)","B+ (3.53)"
"White, Bryan Curtiss","TDGE 11 - Great Performances on Film (A)","WI18","181","84","97.5%","100.0%","2.38","B+ (3.67)","B+ (3.59)"
"Raphaeli, Karen Adee","TDGE 11 - Great Performances on Film (B)","WI18","168","107","91.6%","82.1%","2.25","A- (3.77)","B+ (3.67)"
"Adler, Steven","TDGE 122 - The Films of Woody Allen (A)","WI18","63","30","81.5%","85.2%","3.02","B+ (3.59)","B+ (3.36)"
"Burelle, Julie Sara Veronique","TDGE 131 - Playing Indian:Native Am Cinem (A)","WI18","97","42","97.6%","97.6%","1.93","A- (3.75)","B+ (3.69)"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (A)","WI18","19","14","100.0%","100.0%","2.83","A (4.00)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (B)","WI18","19","13","100.0%","100.0%","3.73","A- (3.90)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (C)","WI18","18","10","100.0%","100.0%","3.17","A- (3.90)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (D)","WI18","19","13","100.0%","100.0%","2.33","A (4.00)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (E)","WI18","17","9","80.0%","80.0%","2.90","B+ (3.60)","N/A"
"Robichaux, Natalie Griffith","TDGE 25 - Public Speaking (F)","WI18","14","9","100.0%","100.0%","4.94","A (4.00)","N/A"
"Guirguis, Mark C","TDGE 87 - Freshman Seminar (A)","WI18","11","5","100.0%","100.0%","1.30","N/A","N/A"
"Rincon, Patricia A.","TDGE 87 - Freshman Seminar (B)","WI18","14","11","100.0%","100.0%","0.68","A (4.00)","N/A"
"Rincon, Patricia A.","TDGE 89 - Dance Movement Exploration (A)","WI18","17","7","83.3%","83.3%","2.17","A (4.00)","N/A"
"Burelle, Julie Sara Veronique","TDHT 10 - Introduction to Play Analysis (A)","WI18","16","7","100.0%","100.0%","4.50","B+ (3.40)","N/A"
"Carmody, James","TDHT 101 - Topics: Lit & Theatre History (A)","WI18","25","12","100.0%","100.0%","3.70","A- (3.90)","A- (3.98)"
"Carmody, James","TDHT 119 - Production Dramaturgy (A)","WI18","18","4","100.0%","100.0%","5.00","A- (3.75)","N/A"
"Smarr, Janet L.","TDHT 22 - Theatre 1500-1900 (A)","WI18","62","37","73.5%","67.6%","5.70","B (3.17)","B (3.03)"
"Weinberg, Sadie","TDMV 1 - Beginning Ballet (A)","WI18","34","17","100.0%","100.0%","1.56","A- (3.73)","A- (3.79)"
"Smith, Alison D","TDMV 110 - Intermediate Ballet (A)","WI18","14","13","100.0%","100.0%","2.83","A (4.00)","N/A"
"Weinberg, Sadie","TDMV 111 - Advanced Ballet (A)","WI18","12","10","100.0%","100.0%","2.30","A- (3.88)","N/A"
"Sammartano, Tonnie","TDMV 120 - Intermediate Contemp Dance (A)","WI18","14","4","100.0%","100.0%","2.00","A (4.00)","N/A"
"Rincon, Patricia A.","TDMV 120 - Intermediate Contemp Dance (B)","WI18","28","12","100.0%","90.0%","1.30","A (4.00)","A- (3.97)"
"Geiger, Eric","TDMV 122 - Advanced Contemporary Dance (A)","WI18","10","5","100.0%","100.0%","0.90","A- (3.80)","N/A"
"Rincon, Alicia","TDMV 130 - Intermediate Jazz (A)","WI18","30","12","100.0%","100.0%","2.17","A (4.00)","A- (3.98)"
"Caligagan, Tony","TDMV 142 - Latin Dance of the World (A)","WI18","43","18","100.0%","100.0%","3.32","A (4.00)","A- (3.84)"
"Valero, Oscar","TDMV 142 - Latin Dance of the World (B)","WI18","41","17","87.5%","87.5%","2.00","A- (3.87)","A- (3.88)"
"Caligagan, Maria T.","TDMV 142 - Latin Dance of the World (C)","WI18","42","21","100.0%","100.0%","4.18","A (4.00)","A- (3.96)"
"Foster-King, Sandra","TDMV 143 - West African Dance (A)","WI18","53","16","93.8%","87.5%","3.38","A (4.00)","B+ (3.59)"
"Caligagan, Tony","TDMV 146 - Intermediate Latin Dance (A)","WI18","34","10","100.0%","100.0%","4.10","A (4.00)","A- (3.97)"
"Jun, Grace Shin Hae","TDMV 148 - Intermediate Hip Hop (A)","WI18","30","8","100.0%","100.0%","1.00","A- (3.86)","A- (3.79)"
"Geiger, Eric","TDMV 2 - Beginning Contemporary Dance (A)","WI18","28","19","100.0%","100.0%","1.06","A- (3.94)","A- (3.93)"
"Clancy, Liam","TDMV 2 - Beginning Contemporary Dance (B)","WI18","31","18","88.9%","94.1%","1.17","A- (3.94)","A- (3.73)"
"Rincon, Patricia A.","TDMV 2 - Beginning Contemporary Dance (C)","WI18","25","8","100.0%","100.0%","1.07","A (4.00)","A (4.00)"
